sl_no,image_id,fruit_name,label
7110,rottenPotato (103),Potato,Rotten
7111,rottenPotato (486),Potato,Rotten
7112,rottenPotato (478),Potato,Rotten
7113,rottenPotato (22),Potato,Rotten
7114,rottenPotato (13),Potato,Rotten
7115,rottenPotato (422),Potato,Rotten
7116,rottenPotato (495),Potato,Rotten
7117,rottenPotato (418),Potato,Rotten
7118,rottenPotato (71),Potato,Rotten
7119,rottenPotato (355),Potato,Rotten
7120,rottenPotato (528),Potato,Rotten
7121,rottenPotato (424),Potato,Rotten
7122,rottenPotato (243),Potato,Rotten
7123,rottenPotato (432),Potato,Rotten
7124,rottenPotato (353),Potato,Rotten
7125,rottenPotato (244),Potato,Rotten
7126,rottenPotato (138),Potato,Rotten
7127,rottenPotato (402),Potato,Rotten
7128,rottenPotato (487),Potato,Rotten
7129,rottenPotato (86),Potato,Rotten
7130,rottenPotato (45),Potato,Rotten
7131,rottenPotato (483),Potato,Rotten
7132,rottenPotato (211),Potato,Rotten
7133,rottenPotato (500),Potato,Rotten
7134,rottenPotato (361),Potato,Rotten
7135,rottenPotato (24),Potato,Rotten
7136,rottenPotato (429),Potato,Rotten
7137,rottenPotato (322),Potato,Rotten
7138,rottenPotato (292),Potato,Rotten
7139,rottenPotato (212),Potato,Rotten
7140,rottenPotato (230),Potato,Rotten
7141,rottenPotato (291),Potato,Rotten
7142,rottenPotato (238),Potato,Rotten
7143,rottenPotato (524),Potato,Rotten
7144,rottenPotato (454),Potato,Rotten
7145,rottenPotato (112),Potato,Rotten
7146,rottenPotato (540),Potato,Rotten
7147,rottenPotato (573),Potato,Rotten
7148,rottenPotato (398),Potato,Rotten
7149,rottenPotato (455),Potato,Rotten
7150,rottenPotato (305),Potato,Rotten
7151,rottenPotato (175),Potato,Rotten
7152,rottenPotato (80),Potato,Rotten
7153,rottenPotato (407),Potato,Rotten
7154,rottenPotato (578),Potato,Rotten
7155,rottenPotato (382),Potato,Rotten
7156,rottenPotato (552),Potato,Rotten
7157,rottenPotato (393),Potato,Rotten
7158,rottenPotato (438),Potato,Rotten
7159,rottenPotato (325),Potato,Rotten
7160,rottenPotato (372),Potato,Rotten
7161,rottenPotato (65),Potato,Rotten
7162,rottenPotato (106),Potato,Rotten
7163,rottenPotato (9),Potato,Rotten
7164,rottenPotato (18),Potato,Rotten
7165,rottenPotato (61),Potato,Rotten
7166,rottenPotato (308),Potato,Rotten
7167,rottenPotato (68),Potato,Rotten
7168,rottenPotato (132),Potato,Rotten
7169,rottenPotato (93),Potato,Rotten
7170,rottenPotato (336),Potato,Rotten
7171,rottenPotato (319),Potato,Rotten
7172,rottenPotato (576),Potato,Rotten
7173,rottenPotato (146),Potato,Rotten
7174,rottenPotato (509),Potato,Rotten
7175,rottenPotato (269),Potato,Rotten
7176,rottenPotato (354),Potato,Rotten
7177,rottenPotato (156),Potato,Rotten
7178,rottenPotato (494),Potato,Rotten
7179,rottenPotato (485),Potato,Rotten
7180,rottenPotato (33),Potato,Rotten
7181,rottenPotato (575),Potato,Rotten
7182,rottenPotato (100),Potato,Rotten
7183,rottenPotato (426),Potato,Rotten
7184,rottenPotato (205),Potato,Rotten
7185,rottenPotato (498),Potato,Rotten
7186,rottenPotato (496),Potato,Rotten
7187,rottenPotato (533),Potato,Rotten
7188,rottenPotato (204),Potato,Rotten
7189,rottenPotato (64),Potato,Rotten
7190,rottenPotato (145),Potato,Rotten
7191,rottenPotato (184),Potato,Rotten
7192,rottenPotato (547),Potato,Rotten
7193,rottenPotato (199),Potato,Rotten
7194,rottenPotato (553),Potato,Rotten
7195,rottenPotato (419),Potato,Rotten
7196,rottenPotato (178),Potato,Rotten
7197,rottenPotato (294),Potato,Rotten
7198,rottenPotato (131),Potato,Rotten
7199,rottenPotato (343),Potato,Rotten
7200,rottenPotato (111),Potato,Rotten
7201,rottenPotato (480),Potato,Rotten
7202,rottenPotato (328),Potato,Rotten
7203,rottenPotato (171),Potato,Rotten
7204,rottenPotato (98),Potato,Rotten
7205,rottenPotato (397),Potato,Rotten
7206,rottenPotato (505),Potato,Rotten
7207,rottenPotato (560),Potato,Rotten
7208,rottenPotato (521),Potato,Rotten
7209,rottenPotato (143),Potato,Rotten
7210,rottenPotato (203),Potato,Rotten
7211,rottenPotato (241),Potato,Rotten
7212,rottenPotato (335),Potato,Rotten
7213,rottenPotato (345),Potato,Rotten
7214,rottenPotato (563),Potato,Rotten
7215,rottenPotato (258),Potato,Rotten
7216,rottenPotato (62),Potato,Rotten
7217,rottenPotato (245),Potato,Rotten
7218,rottenPotato (387),Potato,Rotten
7219,rottenPotato (46),Potato,Rotten
7220,rottenPotato (8),Potato,Rotten
7221,rottenPotato (239),Potato,Rotten
7222,rottenPotato (542),Potato,Rotten
7223,rottenPotato (307),Potato,Rotten
7224,rottenPotato (392),Potato,Rotten
7225,rottenPotato (469),Potato,Rotten
7226,rottenPotato (229),Potato,Rotten
7227,rottenPotato (310),Potato,Rotten
7228,rottenPotato (525),Potato,Rotten
7229,rottenPotato (12),Potato,Rotten
7230,rottenPotato (127),Potato,Rotten
7231,rottenPotato (226),Potato,Rotten
7232,rottenPotato (281),Potato,Rotten
7233,rottenPotato (341),Potato,Rotten
7234,rottenPotato (550),Potato,Rotten
7235,rottenPotato (404),Potato,Rotten
7236,rottenPotato (73),Potato,Rotten
7237,rottenPotato (26),Potato,Rotten
7238,rottenPotato (123),Potato,Rotten
7239,rottenPotato (378),Potato,Rotten
7240,rottenPotato (23),Potato,Rotten
7241,rottenPotato (248),Potato,Rotten
7242,rottenPotato (333),Potato,Rotten
7243,854,Mango,Rotten
7244,lasio_135,Mango,Rotten
7245,rottenMango (497),Mango,Rotten
7246,rottenMango (143),Mango,Rotten
7247,alternaria_014,Mango,Rotten
7248,aspergillus_024,Mango,Rotten
7249,alternaria_002,Mango,Rotten
7250,rottenMango (464),Mango,Rotten
7251,984,Mango,Rotten
7252,428,Mango,Rotten
7253,anthracnose_037,Mango,Rotten
7254,aspergillus_133,Mango,Rotten
7255,anthracnose_119,Mango,Rotten
7256,alternaria_031,Mango,Rotten
7257,aspergillus_183,Mango,Rotten
7258,rottenMango (311),Mango,Rotten
7259,110,Mango,Rotten
7260,rottenMango (346),Mango,Rotten
7261,642,Mango,Rotten
7262,894,Mango,Rotten
7263,715,Mango,Rotten
7264,rottenMango (192),Mango,Rotten
7265,aspergillus_134,Mango,Rotten
7266,670,Mango,Rotten
7267,815,Mango,Rotten
7268,832,Mango,Rotten
7269,996,Mango,Rotten
7270,aspergillus_091,Mango,Rotten
7271,420,Mango,Rotten
7272,50,Mango,Rotten
7273,57,Mango,Rotten
7274,687,Mango,Rotten
7275,376,Mango,Rotten
7276,501,Mango,Rotten
7277,rottenMango (345),Mango,Rotten
7278,rottenMango (117),Mango,Rotten
7279,aspergillus_118,Mango,Rotten
7280,793,Mango,Rotten
7281,aspergillus_130,Mango,Rotten
7282,838,Mango,Rotten
7283,rottenMango (6),Mango,Rotten
7284,aspergillus_014,Mango,Rotten
7285,806,Mango,Rotten
7286,338,Mango,Rotten
7287,730,Mango,Rotten
7288,885,Mango,Rotten
7289,771,Mango,Rotten
7290,373,Mango,Rotten
7291,909,Mango,Rotten
7292,rottenMango (62),Mango,Rotten
7293,157,Mango,Rotten
7294,alternaria_011,Mango,Rotten
7295,anthracnose_071,Mango,Rotten
7296,rottenMango (533),Mango,Rotten
7297,19,Mango,Rotten
7298,aspergillus_103,Mango,Rotten
7299,alternaria_156,Mango,Rotten
7300,494,Mango,Rotten
7301,rottenMango (270),Mango,Rotten
7302,rottenMango (544),Mango,Rotten
7303,680,Mango,Rotten
7304,rottenMango (472),Mango,Rotten
7305,rottenMango (384),Mango,Rotten
7306,489,Mango,Rotten
7307,375,Mango,Rotten
7308,rottenMango (481),Mango,Rotten
7309,462,Mango,Rotten
7310,aspergillus_105,Mango,Rotten
7311,942,Mango,Rotten
7312,rottenMango (539),Mango,Rotten
7313,852,Mango,Rotten
7314,833,Mango,Rotten
7315,aspergillus_031,Mango,Rotten
7316,aspergillus_058,Mango,Rotten
7317,lasio_061,Mango,Rotten
7318,aspergillus_115,Mango,Rotten
7319,rottenMango (26),Mango,Rotten
7320,419,Mango,Rotten
7321,anthracnose_092,Mango,Rotten
7322,anthracnose_086,Mango,Rotten
7323,726,Mango,Rotten
7324,alternaria_103,Mango,Rotten
7325,alternaria_056,Mango,Rotten
7326,lasio_071,Mango,Rotten
7327,rottenMango (10),Mango,Rotten
7328,851,Mango,Rotten
7329,rottenMango (416),Mango,Rotten
7330,aspergillus_037,Mango,Rotten
7331,rottenMango (490),Mango,Rotten
7332,rottenMango (354),Mango,Rotten
7333,rottenMango (232),Mango,Rotten
7334,505,Mango,Rotten
7335,873,Mango,Rotten
7336,rottenMango (276),Mango,Rotten
7337,830,Mango,Rotten
7338,alternaria_072,Mango,Rotten
7339,729,Mango,Rotten
7340,286,Mango,Rotten
7341,rottenMango (172),Mango,Rotten
7342,rottenMango (20),Mango,Rotten
7343,anthracnose_109,Mango,Rotten
7344,598,Mango,Rotten
7345,alternaria_001,Mango,Rotten
7346,lasio_131,Mango,Rotten
7347,aspergillus_088,Mango,Rotten
7348,rottenMango (476),Mango,Rotten
7349,aspergillus_018,Mango,Rotten
7350,aspergillus_072,Mango,Rotten
7351,989,Mango,Rotten
7352,703,Mango,Rotten
7353,rottenMango (239),Mango,Rotten
7354,414,Mango,Rotten
7355,111,Mango,Rotten
7356,805,Mango,Rotten
7357,rottenMango (159),Mango,Rotten
7358,alternaria_153,Mango,Rotten
7359,620,Mango,Rotten
7360,7,Mango,Rotten
7361,888,Mango,Rotten
7362,rottenMango (187),Mango,Rotten
7363,175,Mango,Rotten
7364,rottenMango (425),Mango,Rotten
7365,rottenMango (104),Mango,Rotten
7366,lasio_084,Mango,Rotten
7367,964,Mango,Rotten
7368,aspergillus_036,Mango,Rotten
7369,anthracnose_048,Mango,Rotten
7370,502,Mango,Rotten
7371,804,Mango,Rotten
7372,212,Mango,Rotten
7373,aspergillus_042,Mango,Rotten
7374,114,Mango,Rotten
7375,413,Mango,Rotten
7376,692,Mango,Rotten
7377,513,Mango,Rotten
7378,rottenMango (78),Mango,Rotten
7379,aspergillus_052,Mango,Rotten
7380,anthracnose_098,Mango,Rotten
7381,alternaria_076,Mango,Rotten
7382,alternaria_052,Mango,Rotten
7383,rottenMango (273),Mango,Rotten
7384,anthracnose_052,Mango,Rotten
7385,lasio_144,Mango,Rotten
7386,327,Mango,Rotten
7387,299,Mango,Rotten
7388,354,Mango,Rotten
7389,aspergillus_021,Mango,Rotten
7390,850,Mango,Rotten
7391,rottenMango (298),Mango,Rotten
7392,226,Mango,Rotten
7393,alternaria_047,Mango,Rotten
7394,lasio_055,Mango,Rotten
7395,407,Mango,Rotten
7396,alternaria_165,Mango,Rotten
7397,aspergillus_178,Mango,Rotten
7398,630,Mango,Rotten
7399,785,Mango,Rotten
7400,alternaria_130,Mango,Rotten
7401,anthracnose_121,Mango,Rotten
7402,122,Mango,Rotten
7403,lasio_157,Mango,Rotten
7404,lasio_154,Mango,Rotten
7405,827,Mango,Rotten
7406,847,Mango,Rotten
7407,910,Mango,Rotten
7408,rottenMango (168),Mango,Rotten
7409,42,Mango,Rotten
7410,22,Mango,Rotten
7411,572,Mango,Rotten
7412,370,Mango,Rotten
7413,anthracnose_017,Mango,Rotten
7414,332,Mango,Rotten
7415,47,Mango,Rotten
7416,aspergillus_023,Mango,Rotten
7417,829,Mango,Rotten
7418,lasio_051,Mango,Rotten
7419,37,Mango,Rotten
7420,rottenMango (414),Mango,Rotten
7421,lasio_125,Mango,Rotten
7422,rottenMango (375),Mango,Rotten
7423,lasio_115,Mango,Rotten
7424,rottenMango (486),Mango,Rotten
7425,lasio_070,Mango,Rotten
7426,rottenMango (131),Mango,Rotten
7427,lasio_082,Mango,Rotten
7428,961,Mango,Rotten
7429,794,Mango,Rotten
7430,377,Mango,Rotten
7431,240,Mango,Rotten
7432,258,Mango,Rotten
7433,515,Mango,Rotten
7434,lasio_087,Mango,Rotten
7435,rottenMango (382),Mango,Rotten
7436,661,Mango,Rotten
7437,alternaria_097,Mango,Rotten
7438,alternaria_120,Mango,Rotten
7439,lasio_006,Mango,Rotten
7440,627,Mango,Rotten
7441,293,Mango,Rotten
7442,alternaria_154,Mango,Rotten
7443,rottenMango (112),Mango,Rotten
7444,rottenMango (17),Mango,Rotten
7445,96,Mango,Rotten
7446,rottenMango (487),Mango,Rotten
7447,246,Mango,Rotten
7448,aspergillus_123,Mango,Rotten
7449,rottenMango (431),Mango,Rotten
7450,675,Mango,Rotten
7451,rottenMango (254),Mango,Rotten
7452,rottenMango (69),Mango,Rotten
7453,508,Mango,Rotten
7454,alternaria_041,Mango,Rotten
7455,783,Mango,Rotten
7456,360,Mango,Rotten
7457,533,Mango,Rotten
7458,812,Mango,Rotten
7459,rottenMango (550),Mango,Rotten
7460,231,Mango,Rotten
7461,946,Mango,Rotten
7462,rottenMango (205),Mango,Rotten
7463,395,Mango,Rotten
7464,29,Mango,Rotten
7465,450,Mango,Rotten
7466,429,Mango,Rotten
7467,lasio_081,Mango,Rotten
7468,381,Mango,Rotten
7469,rottenMango (404),Mango,Rotten
7470,608,Mango,Rotten
7471,625,Mango,Rotten
7472,rottenMango (380),Mango,Rotten
7473,lasio_036,Mango,Rotten
7474,rottenMango (368),Mango,Rotten
7475,alternaria_025,Mango,Rotten
7476,862,Mango,Rotten
7477,617,Mango,Rotten
7478,537,Mango,Rotten
7479,337,Mango,Rotten
7480,alternaria_049,Mango,Rotten
7481,rottenMango (107),Mango,Rotten
7482,rottenMango (116),Mango,Rotten
7483,78,Mango,Rotten
7484,417,Mango,Rotten
7485,355,Mango,Rotten
7486,anthracnose_072,Mango,Rotten
7487,349,Mango,Rotten
7488,aspergillus_016,Mango,Rotten
7489,929,Mango,Rotten
7490,lasio_057,Mango,Rotten
7491,rottenMango (300),Mango,Rotten
7492,295,Mango,Rotten
7493,102,Mango,Rotten
7494,611,Mango,Rotten
7495,rottenMango (281),Mango,Rotten
7496,anthracnose_042,Mango,Rotten
7497,rottenMango (568),Mango,Rotten
7498,911,Mango,Rotten
7499,412,Mango,Rotten
7500,anthracnose_117,Mango,Rotten
7501,522,Mango,Rotten
7502,rottenMango (332),Mango,Rotten
7503,anthracnose_015,Mango,Rotten
7504,alternaria_136,Mango,Rotten
7505,618,Mango,Rotten
7506,59,Mango,Rotten
7507,891,Mango,Rotten
7508,rottenMango (438),Mango,Rotten
7509,anthracnose_120,Mango,Rotten
7510,alternaria_122,Mango,Rotten
7511,rottenMango (184),Mango,Rotten
7512,rottenMango (339),Mango,Rotten
7513,392,Mango,Rotten
7514,aspergillus_145,Mango,Rotten
7515,rottenMango (151),Mango,Rotten
7516,185,Mango,Rotten
7517,134,Mango,Rotten
7518,rottenMango (166),Mango,Rotten
7519,466,Mango,Rotten
7520,438,Mango,Rotten
7521,872,Mango,Rotten
7522,rottenMango (328),Mango,Rotten
7523,rottenMango (474),Mango,Rotten
7524,252,Mango,Rotten
7525,lasio_150,Mango,Rotten
7526,813,Mango,Rotten
7527,rottenMango (301),Mango,Rotten
7528,rottenMango (114),Mango,Rotten
7529,905,Mango,Rotten
7530,rottenMango (248),Mango,Rotten
7531,aspergillus_137,Mango,Rotten
7532,583,Mango,Rotten
7533,668,Mango,Rotten
7534,lasio_118,Mango,Rotten
7535,206,Mango,Rotten
7536,rottenMango (501),Mango,Rotten
7537,584,Mango,Rotten
7538,alternaria_098,Mango,Rotten
7539,281,Mango,Rotten
7540,alternaria_007,Mango,Rotten
7541,rottenMango (451),Mango,Rotten
7542,rottenMango (399),Mango,Rotten
7543,757,Mango,Rotten
7544,aspergillus_122,Mango,Rotten
7545,aspergillus_164,Mango,Rotten
7546,aspergillus_167,Mango,Rotten
7547,lasio_037,Mango,Rotten
7548,alternaria_074,Mango,Rotten
7549,609,Mango,Rotten
7550,anthracnose_111,Mango,Rotten
7551,479,Mango,Rotten
7552,rottenMango (440),Mango,Rotten
7553,767,Mango,Rotten
7554,alternaria_081,Mango,Rotten
7555,159,Mango,Rotten
7556,rottenMango (538),Mango,Rotten
7557,alternaria_022,Mango,Rotten
7558,anthracnose_047,Mango,Rotten
7559,rottenMango (207),Mango,Rotten
7560,491,Mango,Rotten
7561,aspergillus_043,Mango,Rotten
7562,629,Mango,Rotten
7563,211,Mango,Rotten
7564,640,Mango,Rotten
7565,374,Mango,Rotten
7566,696,Mango,Rotten
7567,rottenMango (280),Mango,Rotten
7568,688,Mango,Rotten
7569,anthracnose_061,Mango,Rotten
7570,317,Mango,Rotten
7571,rottenMango (130),Mango,Rotten
7572,alternaria_073,Mango,Rotten
7573,535,Mango,Rotten
7574,anthracnose_085,Mango,Rotten
7575,760,Mango,Rotten
7576,alternaria_158,Mango,Rotten
7577,alternaria_104,Mango,Rotten
7578,anthracnose_097,Mango,Rotten
7579,36,Mango,Rotten
7580,rottenMango (307),Mango,Rotten
7581,718,Mango,Rotten
7582,26,Mango,Rotten
7583,rottenMango (537),Mango,Rotten
7584,818,Mango,Rotten
7585,371,Mango,Rotten
7586,rottenMango (549),Mango,Rotten
7587,341,Mango,Rotten
7588,lasio_002,Mango,Rotten
7589,433,Mango,Rotten
7590,rottenMango (49),Mango,Rotten
7591,792,Mango,Rotten
7592,aspergillus_089,Mango,Rotten
7593,650,Mango,Rotten
7594,rottenMango (30),Mango,Rotten
7595,364,Mango,Rotten
7596,rottenMango (266),Mango,Rotten
7597,rottenMango (442),Mango,Rotten
7598,993,Mango,Rotten
7599,lasio_060,Mango,Rotten
7600,alternaria_144,Mango,Rotten
7601,416,Mango,Rotten
7602,301,Mango,Rotten
7603,aspergillus_112,Mango,Rotten
7604,273,Mango,Rotten
7605,916,Mango,Rotten
7606,lasio_033,Mango,Rotten
7607,rottenMango (350),Mango,Rotten
7608,rottenMango (227),Mango,Rotten
7609,rottenMango (3),Mango,Rotten
7610,275,Mango,Rotten
7611,alternaria_167,Mango,Rotten
7612,rottenMango (390),Mango,Rotten
7613,17,Mango,Rotten
7614,875,Mango,Rotten
7615,857,Mango,Rotten
7616,anthracnose_128,Mango,Rotten
7617,rottenMango (265),Mango,Rotten
7618,5,Mango,Rotten
7619,538,Mango,Rotten
7620,alternaria_077,Mango,Rotten
7621,anthracnose_049,Mango,Rotten
7622,lasio_147,Mango,Rotten
7623,740,Mango,Rotten
7624,529,Mango,Rotten
7625,anthracnose_110,Mango,Rotten
7626,alternaria_010,Mango,Rotten
7627,aspergillus_136,Mango,Rotten
7628,rottenMango (139),Mango,Rotten
7629,560,Mango,Rotten
7630,941,Mango,Rotten
7631,199,Mango,Rotten
7632,lasio_065,Mango,Rotten
7633,72,Mango,Rotten
7634,rottenMango (215),Mango,Rotten
7635,95,Mango,Rotten
7636,rottenMango (462),Mango,Rotten
7637,rottenMango (157),Mango,Rotten
7638,239,Mango,Rotten
7639,481,Mango,Rotten
7640,751,Mango,Rotten
7641,55,Mango,Rotten
7642,anthracnose_074,Mango,Rotten
7643,lasio_143,Mango,Rotten
7644,249,Mango,Rotten
7645,694,Mango,Rotten
7646,922,Mango,Rotten
7647,387,Mango,Rotten
7648,606,Mango,Rotten
7649,427,Mango,Rotten
7650,aspergillus_098,Mango,Rotten
7651,anthracnose_083,Mango,Rotten
7652,272,Mango,Rotten
7653,lasio_017,Mango,Rotten
7654,rottenMango (27),Mango,Rotten
7655,15,Mango,Rotten
7656,rottenMango (256),Mango,Rotten
7657,rottenMango (28),Mango,Rotten
7658,rottenMango (433),Mango,Rotten
7659,rottenMango (362),Mango,Rotten
7660,rottenMango (506),Mango,Rotten
7661,294,Mango,Rotten
7662,aspergillus_116,Mango,Rotten
7663,305,Mango,Rotten
7664,870,Mango,Rotten
7665,lasio_012,Mango,Rotten
7666,alternaria_091,Mango,Rotten
7667,1000,Mango,Rotten
7668,622,Mango,Rotten
7669,721,Mango,Rotten
7670,rottenMango (528),Mango,Rotten
7671,135,Mango,Rotten
7672,474,Mango,Rotten
7673,aspergillus_084,Mango,Rotten
7674,rottenMango (56),Mango,Rotten
7675,937,Mango,Rotten
7676,990,Mango,Rotten
7677,lasio_042,Mango,Rotten
7678,rottenMango (460),Mango,Rotten
7679,rottenMango (289),Mango,Rotten
7680,962,Mango,Rotten
7681,903,Mango,Rotten
7682,lasio_066,Mango,Rotten
7683,83,Mango,Rotten
7684,rottenMango (261),Mango,Rotten
7685,aspergillus_120,Mango,Rotten
7686,472,Mango,Rotten
7687,alternaria_015,Mango,Rotten
7688,anthracnose_068,Mango,Rotten
7689,137,Mango,Rotten
7690,rottenMango (434),Mango,Rotten
7691,anthracnose_010,Mango,Rotten
7692,518,Mango,Rotten
7693,lasio_167,Mango,Rotten
7694,rottenMango (577),Mango,Rotten
7695,alternaria_033,Mango,Rotten
7696,lasio_054,Mango,Rotten
7697,125,Mango,Rotten
7698,934,Mango,Rotten
7699,rottenMango (456),Mango,Rotten
7700,rottenMango (428),Mango,Rotten
7701,849,Mango,Rotten
7702,rottenMango (439),Mango,Rotten
7703,alternaria_160,Mango,Rotten
7704,lasio_024,Mango,Rotten
7705,rottenMango (95),Mango,Rotten
7706,alternaria_082,Mango,Rotten
7707,lasio_049,Mango,Rotten
7708,87,Mango,Rotten
7709,aspergillus_013,Mango,Rotten
7710,868,Mango,Rotten
7711,aspergillus_147,Mango,Rotten
7712,866,Mango,Rotten
7713,alternaria_006,Mango,Rotten
7714,rottenMango (16),Mango,Rotten
7715,alternaria_018,Mango,Rotten
7716,aspergillus_093,Mango,Rotten
7717,161,Mango,Rotten
7718,rottenMango (220),Mango,Rotten
7719,rottenMango (87),Mango,Rotten
7720,292,Mango,Rotten
7721,579,Mango,Rotten
7722,545,Mango,Rotten
7723,rottenMango (253),Mango,Rotten
7724,267,Mango,Rotten
7725,aspergillus_113,Mango,Rotten
7726,750,Mango,Rotten
7727,840,Mango,Rotten
7728,rottenMango (422),Mango,Rotten
7729,alternaria_024,Mango,Rotten
7730,rottenMango (272),Mango,Rotten
7731,rottenMango (327),Mango,Rotten
7732,105,Mango,Rotten
7733,233,Mango,Rotten
7734,lasio_116,Mango,Rotten
7735,alternaria_116,Mango,Rotten
7736,892,Mango,Rotten
7737,rottenMango (285),Mango,Rotten
7738,rottenMango (377),Mango,Rotten
7739,rottenMango (518),Mango,Rotten
7740,rottenMango (98),Mango,Rotten
7741,526,Mango,Rotten
7742,77,Mango,Rotten
7743,anthracnose_013,Mango,Rotten
7744,aspergillus_015,Mango,Rotten
7745,rottenMango (213),Mango,Rotten
7746,rottenMango (146),Mango,Rotten
7747,lasio_086,Mango,Rotten
7748,rottenMango (356),Mango,Rotten
7749,anthracnose_125,Mango,Rotten
7750,rottenMango (246),Mango,Rotten
7751,anthracnose_102,Mango,Rotten
7752,alternaria_080,Mango,Rotten
7753,525,Mango,Rotten
7754,46,Mango,Rotten
7755,900,Mango,Rotten
7756,rottenMango (324),Mango,Rotten
7757,alternaria_035,Mango,Rotten
7758,lasio_139,Mango,Rotten
7759,84,Mango,Rotten
7760,705,Mango,Rotten
7761,rottenMango (43),Mango,Rotten
7762,896,Mango,Rotten
7763,664,Mango,Rotten
7764,698,Mango,Rotten
7765,rottenMango (569),Mango,Rotten
7766,rottenMango (75),Mango,Rotten
7767,586,Mango,Rotten
7768,263,Mango,Rotten
7769,634,Mango,Rotten
7770,548,Mango,Rotten
7771,897,Mango,Rotten
7772,950,Mango,Rotten
7773,684,Mango,Rotten
